id,keyword,Name,Address,city,postal,state,country,region,website link,website short,contact,featured,bar,food,lessons,leagues,24hrs,bays,Notes,details_desc,facility_img,facility_img2,facility_img3,facility_img4,map_link,active,facility_slug,rating,reviews,,,,,,,,
https://www.google.ca/maps/place/TARGET+Indoor+Golf/data=!4m7!3m6!1s0x882b6fec3b6ef9ef:0x1b117fa6ebdf0cca!8m2!3d43.5200068!4d-79.8715384!16s%2Fg%2F11s61vgmmq!19sChIJ7_luO-xvK4gRygzf66Z_ERs?authuser=0&hl=en&rclk=1,Updated,TARGET Indoor Golf,100 Nipissing Rd #11,,,ont,can,,,,,0,,,,,,,"""New and great place, very clean with professional indoor golf simulators""",,uploads/no_image.jpg,uploads/no_image.jpg,uploads/no_image.jpg,uploads/no_image.jpg,,1,,4.2,90,Indoor golf course,,,,,,,
https://www.google.ca/maps/place/TARGET+Indoor+Golf/data=!4m7!3m6!1s0x882b2f98e181932d:0x84de75d3c1e30046!8m2!3d43.8197135!4d-79.5382003!16s%2Fg%2F11rk51tk2p!19sChIJLZOB4ZgvK4gRRgDjwdN13oQ?authuser=0&hl=en&rclk=1,Indoor golf course,TARGET Indoor Golf,1033 Edgeley Blvd Unit 1,,4.1,-78,Indoor golf course,·,,·,1033 Edgeley Blvd Unit 1,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipNqraW3RpA8U0F9WhYkjXbI_1fL6zZAtitZVqjQ=w138-h92-k-no,https://ssl.gstatic.com/local/servicebusiness/default_user.png,"""…and easy to use simulator…we love it😀""",,,,,,,,,,,,,,,,,,,,,
https://www.google.ca/maps/place/TARGET+Indoor+Golf/data=!4m7!3m6!1s0x882b5d4fe5559c01:0xa0cb825c7956d0a7!8m2!3d43.4218168!4d-79.7137261!16s%2Fg%2F11l6lm8wfr!19sChIJAZxV5U9dK4gRp9BWeVyCy6A?authuser=0&hl=en&rclk=1,Updated,TARGET Indoor Golf,1410 Speers Rd Unit 1 & 2,,,ont,can,,,,,0,,,,,,,Onsite services,,uploads/no_image.jpg,uploads/no_image.jpg,uploads/no_image.jpg,uploads/no_image.jpg,,1,,4.8,37,Indoor golf course,,,,,,,
https://www.google.ca/maps/place/TARGET+Indoor+Golf/data=!4m7!3m6!1s0x4cce09546bb698e3:0xa886a7c846b82334!8m2!3d45.3463836!4d-75.6271872!16s%2Fg%2F11w9qkcvv8!19sChIJ45i2a1QJzkwRNCO4Rsinhqg?authuser=0&hl=en&rclk=1,Indoor golf course,TARGET Indoor Golf,1650 Queensdale Ave unit 6,,5,-54,Indoor golf course,·,,,,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipPL5AsR-cyKhXGtERN-WEWjW2lY1akHxXeqY7qH=w163-h92-k-no,https://ssl.gstatic.com/local/servicebusiness/default_user.png,"""New perfect indoor golf with nice rate and equipment, and it's 24/7 too !!""",,,,,,,,,,,,,,,,,,,,,
https://www.google.ca/maps/place/TARGET+Indoor+Golf/data=!4m7!3m6!1s0x882ad370a17c78af:0x981f024d8c84cfcb!8m2!3d44.0403492!4d-79.4528966!16s%2Fg%2F11l5r088_4!19sChIJr3h8oXDTKogRy8-EjE0CH5g?authuser=0&hl=en&rclk=1,Indoor golf course,TARGET Indoor Golf,16700 Bayview Ave,,4,-29,Indoor golf course,·,,16700 Bayview Ave,,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nr2o7RYoq3QuyNfgDRQ0o0x6W8thbLZBfAqsEDvyoXI2MZzXZ0dV6thmvOexSkgplhwhVsxhYHzX_vRn54Nvd8di5s3fYNkn1sKN5hDzBcdCRNq5l1PhpZyIRPpxBY1a9qei2IE=w80-h106-k-no,https://ssl.gstatic.com/local/servicebusiness/default_user.png,"""High quality simulator with great prices.""",,,,,,,,,,,,,,,,,,,,,
https://www.google.ca/maps/place/TARGET+Indoor+Golf/data=!4m7!3m6!1s0x89d4d324cae06dbb:0x64cc05d7950f521f!8m2!3d43.7466027!4d-79.2925246!16s%2Fg%2F11vhzwwgyw!19sChIJu23gyiTT1IkRH1IPldcFzGQ?authuser=0&hl=en&rclk=1,Updated,TARGET Indoor Golf,2094 Lawrence Ave E Unit 3,,,ont,can,,,,,0,,,,,,,"""Convenient local location,  open 24hrs
Don't forget to bring your own clubs""",,uploads/no_image.jpg,uploads/no_image.jpg,uploads/no_image.jpg,uploads/no_image.jpg,,1,,4.4,15,Indoor golf course,,,,,,,
https://www.google.ca/maps/place/TARGET+Indoor+Golf/data=!4m7!3m6!1s0x882b91d1103741b3:0x4bfcfb3114044e28!8m2!3d43.548632!4d-80.280669!16s%2Fg%2F11lf92ydx9!19sChIJs0E3ENGRK4gRKE4EFDH7_Es?authuser=0&hl=en&rclk=1,Indoor golf course,TARGET Indoor Golf,214 Speedvale Ave W,,4.9,-23,·,,·,214 Speedvale Ave W,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noD6TDEGIfKuDK8PD_-mae215XhEt3BnRyODJHWl-2D-Gdvp0AL3pgTZ4foBePkSibcC5zjVc0x9g98i7AihTdzB1lxt0u4ZJbqnPdok-5PRVm_rPvKvU3pUXtBCSudEEcqY-nS=w163-h92-k-no,"""Great simulator, bays are always clean and booking is easy.""",https://ssl.gstatic.com/local/servicebusiness/default_user.png,,,,,,,,,,,,,,,,,,,,,,
https://www.google.ca/maps/place/TARGET+Indoor+Golf/data=!4m7!3m6!1s0x882b478d9e4f6c7b:0xfd375398ad8171f!8m2!3d43.5903248!4d-79.5952103!16s%2Fg%2F11p655vmbz!19sChIJe2xPno1HK4gRHxfYijl10w8?authuser=0&hl=en&rclk=1,Updated,TARGET Indoor Golf,2390 Cawthra Rd #3,,,ont,can,,,,,0,,,,,,,"""You need to book first and receive a code to enter.""",,uploads/no_image.jpg,uploads/no_image.jpg,uploads/no_image.jpg,uploads/no_image.jpg,,1,,3.8,53,Indoor golf course,,,,,,,
https://www.google.ca/maps/place/TARGET+Indoor+Golf/data=!4m7!3m6!1s0x89d4d3cfd540342f:0x19fdfc6b1ee7ffec!8m2!3d43.8157235!4d-79.3448395!16s%2Fg%2F11sc0j37kj!19sChIJLzRA1c_T1IkR7P_nHmv8_Rk?authuser=0&hl=en&rclk=1,Indoor golf course,TARGET Indoor Golf,3160 Steeles Ave E #1A,,4.1,-57,Indoor golf course,·,,·,3160 Steeles Ave E #1A,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMsYQpOOEB5ODSUjpkO9yJ1-psAnTkaKQNg8RRj=w122-h92-k-no,https://ssl.gstatic.com/local/servicebusiness/default_user.png,"""Well organized and very accurate simulator installed on site""",,,,,,,,,,,,,,,,,,,,,,
https://www.google.ca/maps/place/TARGET+Indoor+Golf/data=!4m7!3m6!1s0x883ad549a5ae32a7:0x9ab9a525ba783c7c!8m2!3d42.302923!4d-82.8254094!16s%2Fg%2F11w9qhsvxh!19sChIJpzKupUnVOogRfDx4uiWluZo?authuser=0&hl=en&rclk=1,Indoor golf course,TARGET Indoor Golf,446 Advance Blvd,,5,-122,·,,446 Advance Blvd,,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqMMxgoBkEeOxu-1Hie-nCAfBaW25QntG37IYFJ2SacKZpNMBzABa-sygw_OUQIyiY1NyaBgM7YyZ_6B1JBti6N4LR0tWkJJL2vCGuISEM9fTxiuDXYIbxftGdYp2KkHuZU_gfnMA=w122-h92-k-no,"""High-quality simulators, and a fun atmosphere.""",https://ssl.gstatic.com/local/servicebusiness/default_user.png,,,,,,,,,,,,,,,,,,,,,,
https://www.google.ca/maps/place/TARGET+Indoor+Golf/data=!4m7!3m6!1s0x882b8b37c9111903:0x2c7386ca86d853c!8m2!3d43.4098366!4d-80.3951779!16s%2Fg%2F11vkkyzn86!19sChIJAxkRyTeLK4gRPIVtqGw4xwI?authuser=0&hl=en&rclk=1,Indoor golf course,TARGET Indoor Golf,50 Sportsworld Crossing Road Unit E1- 02B,,3.8,-27,·,,·,50 Sportsworld Crossing Road Unit E1- 02B,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipMexDt0Gny8yp7m8ft1B8nmX2FweVQRd_IaF9N8=w122-h92-k-no,"""The graphics and realism of the courses are impressive.""",https://ssl.gstatic.com/local/servicebusiness/default_user.png,,,,,,,,,,,,,,,,,,,,,,
https://www.google.ca/maps/place/TARGET+Indoor+Golf/data=!4m7!3m6!1s0x882abde2c6cc829f:0xa2677f9c1161531f!8m2!3d44.3273584!4d-79.687569!16s%2Fg%2F11w9qg38rr!19sChIJn4LMxuK9KogRH1NhEZx_Z6I?authuser=0&hl=en&rclk=1,Indoor golf course,TARGET Indoor Golf,561 Bryne Dr Unit C&D,,5,-68,Indoor golf course,·,,·,561 Bryne Dr Unit C&D,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipMNhcHd_mGtGBRcvbUTG_FMJd3LOG4AOhMzxRAB=w122-h92-k-no,,Onsite services,,,,,,,,,,,,,,,,,,,,,
https://www.google.ca/maps/place/TARGET+Indoor+Golf/data=!4m7!3m6!1s0x89d5c54d58728535:0x51ffc42be0926519!8m2!3d43.9646411!4d-78.1843257!16s%2Fg%2F11vhzx0mnt!19sChIJNYVyWE3F1YkRGWWS4CvE_1E?authuser=0&hl=en&rclk=1,Indoor golf course,TARGET Indoor Golf,609 William St,,4.4,-31,Indoor golf course,·,,,,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqvbs0cqDJGnLaghhqw1YKXTToBa26ZHq151jFUqJ69gCmjE3HQytkFekBM_W2LOY_EB7gGeJVoDffO-AkqPmP5HP96TspdbkxMlDsRzkfE3tGEjy3_iBHCbyfTiFGEZV0SwQDn=w80-h106-k-no,https://ssl.gstatic.com/local/servicebusiness/default_user.png,"""Very clean, nice service and exellent equipment!""",,,,,,,,,,,,,,,,,,,,,
https://www.google.ca/maps/place/TARGET+Indoor+Golf/data=!4m7!3m6!1s0x89d51d729355f56f:0x95fde46bb7130748!8m2!3d43.8913067!4d-78.8952443!16s%2Fg%2F11kskx31sn!19sChIJb_VVk3Id1YkRSAcTt2vk_ZU?authuser=0&hl=en&rclk=1,Indoor golf course,TARGET Indoor Golf,850 King St W,,4.5,-49,Indoor golf course,·,,·,850 King St W,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipPmemXcYCeK0LkV_VD2KKdod71cpMShP8WAYd73=w122-h92-k-no,https://ssl.gstatic.com/local/servicebusiness/default_user.png,"""The simulators themselves are very high tech and is extremely informative.""",,,,,,,,,,,,,,,,,,,,,
https://www.google.ca/maps/place/TARGET+Indoor+Golf/data=!4m7!3m6!1s0x882b2cf01cfd43e3:0xd74951b9a17b4ef3!8m2!3d43.8042966!4d-79.4139304!16s%2Fg%2F11b6yjqvrz!19sChIJ40P9HPAsK4gR8057oblRSdc?authuser=0&hl=en&rclk=1,Indoor golf course,TARGET Indoor Golf,91 Doncaster Ave,,4.2,-164,Indoor golf course,·,,91 Doncaster Ave,,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPXRPNvXxGVtY4jmgbHiMkGs9VsP-iVk4w2jAXd=w80-h106-k-no,,Onsite services,,,,,,,,,,,,,,,,,,,,,,
https://www.google.ca/maps/place/TARGET+INDOOR+GOLF+-+BELLEVILLE/data=!4m7!3m6!1s0x89d62f79d44e1b99:0x1070325e2a50475!8m2!3d44.1694356!4d-77.343031!16s%2Fg%2F11w9gjm6j0!19sChIJmRtO1Hkv1okRdQSl4iUDBwE?authuser=0&hl=en&rclk=1,Updated,TARGET INDOOR GOLF - BELLEVILLE,610 Dundas St E Unit 5,Many more locations not done,,ont,can,,,,,0,,,,,,,"""The pricing is very good for both public and private bays.""",,uploads/no_image.jpg,uploads/no_image.jpg,uploads/no_image.jpg,uploads/no_image.jpg,,1,,4.9,16,Indoor golf course,,,,,,,
https://www.google.ca/maps/place/Tee+2+Green+Indoor+Golf/data=!4m7!3m6!1s0x882365aa7391a54f:0x3db91545fe294795!8m2!3d42.813046!4d-83.7058131!16s%2Fg%2F11fhn1r6v_!19sChIJT6WRc6plI4gRlUcp_kUVuT0?authuser=0&hl=en&rclk=1,Indoor golf course,Tee 2 Green Indoor Golf,1364 N Leroy St,,4.9,-74,·,,·,1364 N Leroy St,Open,⋅ Closes 10 p.m.,https://lh3.googleusercontent.com/p/AF1QipObQB7Tt8wuWs64zMd0d8BYTwMaByn2ZR4iMspG=w122-h92-k-no,Onsite services,,,,,,,,,,,,,,,,,,,,,,,
https://www.google.ca/maps/place/Tee+2+Pin+Indoor+Golf+Centre/data=!4m7!3m6!1s0x89d4defb3424240d:0x2368c0347e73209b!8m2!3d43.8322796!4d-79.0755977!16s%2Fg%2F11c30t1txp!19sChIJDSQkNPve1IkRmyBzfjTAaCM?authuser=0&hl=en&rclk=1,Indoor golf course,Tee 2 Pin Indoor Golf Centre,"Unit 13/14, 1550 Bayly St",,4.1,-67,Indoor golf course,·,,·,"Unit 13/14, 1550 Bayly St",Open,⋅ Closes 10 p.m.,https://lh3.googleusercontent.com/p/AF1QipO6mJtU_HF4AT4ESHnl225YhIGJxG-AGgEzS7nv=w150-h92-k-no,https://ssl.gstatic.com/local/servicebusiness/default_user.png,"""Clean facility, friendly staff, great fun.""",,,,,,,,,,,,,,,,,,,,,
https://www.google.ca/maps/place/Tee+It+Up+-+Port+Huron/data=!4m7!3m6!1s0x88259dc8df77d9db:0xf8d1829b89c5709f!8m2!3d42.9769637!4d-82.4226227!16s%2Fg%2F11vptg526h!19sChIJ29l338idJYgRn3DFiZuC0fg?authuser=0&hl=en&rclk=1,Indoor golf course,Tee It Up - Port Huron,318 Grand River Ave,,4.9,-17,·,,·,318 Grand River Ave,Open,⋅ Closes 9 p.m.,https://lh3.googleusercontent.com/p/AF1QipP18RT6C8HZoRwaEhULi_6I1-2droqkuuPUhxYI=w80-h106-k-no,"""The place is very clean and the golf  is accurate and fun games to play!!!!""",https://ssl.gstatic.com/local/servicebusiness/default_user.png,,,,,,,,,,,,,,,,,,,,,,
https://www.google.ca/maps/place/Tee+It+Up+Indoor+Golf/data=!4m7!3m6!1s0x88236ea2c10a4a9b:0xbe75164178a1ce49!8m2!3d42.7969634!4d-83.8354575!16s%2Fg%2F11cjkvf47d!19sChIJm0oKwaJuI4gRSc6heEEWdb4?authuser=0&hl=en&rclk=1,Indoor golf course,Tee It Up Indoor Golf,8266 Silver Lake Rd,,5,-7,·,,·,8266 Silver Lake Rd,Open,⋅ Closes 11 p.m.,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=wkddh_A8FdsEMkjLL40-aA&cb_client=search.gws-prod.gps&w=80&h=92&yaw=302.0008&pitch=0&thumbfov=100,"""Simulator was great, mat was in good condition.""",https://ssl.gstatic.com/local/servicebusiness/default_user.png,,,,,,,,,,,,,,,,,,,,,,
https://www.google.ca/maps/place/Tee+Times/data=!4m7!3m6!1s0x8824c3e50aa4a0e7:0xd3950262cd31c9ab!8m2!3d42.6419944!4d-83.1332473!16s%2Fg%2F11tf25q3tt!19sChIJ56CkCuXDJIgRq8kxzWICldM?authuser=0&hl=en&rclk=1,Indoor golf course,Tee Times,2612 S Rochester Rd,,4.8,-112,·,,·,2612 S Rochester Rd,Open,⋅ Closes 11 p.m.,https://lh3.googleusercontent.com/gps-cs-s/AC9h4np5_y4t4PuUTW9tGYOPMC52K391qulS7VSsymevUyBw8kI_IXVywff7mfLD-6xsqTiww6qsrlFG02DFRzvf00oxXKgfwou_G7FHCeNPIdXTnVOjDSAa6PaOCBMF-qvxk38d0sv6eg=w80-h140-k-no,"""Great new place…simulators, staff/service and atmosphere are great ...""",https://ssl.gstatic.com/local/servicebusiness/default_user.png,,,,,,,,,,,,,,,,,,,,,,
https://www.google.ca/maps/place/Tee+Up+Social/data=!4m7!3m6!1s0x882b37b10d7844cf:0x68b08672a4dbfc49!8m2!3d43.6243764!4d-79.5289048!16s%2Fg%2F11t4g0p9zz!19sChIJz0R4DbE3K4gRSfzbpHKGsGg?authuser=0&hl=en&rclk=1,Updated,Tee Up Social,700 Kipling Ave suite 1200,Etobicoke,M8Z 5G3,ont,can,,http://www.teeup.social/,"teeup.social,com",,0,,,,,,,No dine-in,,uploads/no_image.jpg,uploads/no_image.jpg,uploads/no_image.jpg,uploads/no_image.jpg,,1,,4.7,149,Indoor golf course,,,,,,,
https://www.google.ca/maps/place/Teedoc+golf/data=!4m7!3m6!1s0x4cd33976c883e239:0x8a0103280519b4b4!8m2!3d44.5054795!4d-77.4729315!16s%2Fg%2F11wj4td16b!19sChIJOeKDyHY500wRtLQZBSgDAYo?authuser=0&hl=en&rclk=1,Indoor golf course,Teedoc golf,12 St Lawrence St W,,4.5,-2,Indoor golf course,·,,,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=romOuyQsMl5nhN8E6s75oA&cb_client=search.gws-prod.gps&w=80&h=92&yaw=263.55203&pitch=0&thumbfov=100,,Onsite services,,,,,,,,,,,,,,,,,,,,,
https://www.google.ca/maps/place/Tee%27s+%26+Cue%27s+Indoor+Golf/data=!4m7!3m6!1s0x882b3493c8c073f5:0xb51805a71e07fe35!8m2!3d43.874863!4d-78.8770976!16s%2Fg%2F1hjhh5qw4!19sChIJ9XPAyJM0K4gRNf4HHqcFGLU?authuser=0&hl=en&rclk=1,Indoor golf course,Tee's & Cue's Indoor Golf,559 Bloor St W,,4.5,-94,Indoor golf course,·,,559 Bloor St W,,Open,⋅ Closes 11 p.m.,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nq5iaglOW10lFTVTw3wEEX3xttlmw_1q2A3H9lJ3Zja_a1MHHkWnG0PW_3eSS4UFurFJjKzA2R8lKx0EGoZwCW7HypvhtPiTTjdtUFidWK-JsTu6P4kAI4BeWucSf7I1U0qJR-z=w80-h142-k-no,https://ssl.gstatic.com/local/servicebusiness/default_user.png,"""Great simulator in comparison to others that I have been to in the GTA.""",,,,,,,,,,,,,,,,,,,,,
https://www.google.ca/maps/place/Tees+Indoor+Golf/data=!4m7!3m6!1s0x882b4255872da217:0x44f38b219ecac660!8m2!3d43.5223879!4d-79.7060869!16s%2Fg%2F11_pvttvr!19sChIJF6Ith1VCK4gRYMbKniGL80Q?authuser=0&hl=en&rclk=1,Updated,Tees Indoor Golf,3400 Ridgeway Dr #9,,,ont,can,,,,,0,,,,,,,"""Ryan keeps the place clean and functional.""",,uploads/no_image.jpg,uploads/no_image.jpg,uploads/no_image.jpg,uploads/no_image.jpg,,1,,4.3,60,Indoor golf course,,,,,,,
https://www.google.ca/maps/place/The+Argyle+-+Bar+%26+Golf/data=!4m7!3m6!1s0x882c99aecbeb1949:0xb858a19d35624822!8m2!3d43.2504941!4d-79.8163867!16s%2Fg%2F11lkgrc_26!19sChIJSRnry66ZLIgRIkhiNZ2hWLg?authuser=0&hl=en&rclk=1,Updated,The Argyle - Bar & Golf,304 Ottawa St N,,,ont,can,,,,,0,,,,,,,Dine-in,,uploads/no_image.jpg,uploads/no_image.jpg,uploads/no_image.jpg,uploads/no_image.jpg,,1,,4.9,268,Indoor golf course,,,,,,,
https://www.google.ca/maps/place/The+BIG+Lounge/data=!4m7!3m6!1s0x882b61294bca5d73:0xf7644213ff246fe6!8m2!3d43.3978343!4d-79.7521671!16s%2Fg%2F11vc53lt28!19sChIJc13KSylhK4gR5m8k_xNCZPc?authuser=0&hl=en&rclk=1,Updated,The BIG Lounge,3527 Wyecroft Rd Unit K3H,Oakville,L6L 0B6,ont,can,,https://burloakindoorgolf.com/the-big-lounge,burloakindoorgolf.com,,0,Part of Burloak Indoor Golf,,,,,,No delivery,,uploads/no_image.jpg,uploads/no_image.jpg,uploads/no_image.jpg,uploads/no_image.jpg,,1,,5,22,Indoor golf course,,,,,,,
https://www.google.ca/maps/place/The+Bogey+Club/data=!4m7!3m6!1s0x882acd3744aa43b7:0xb223a139f35fd7c8!8m2!3d44.0710029!4d-79.4322204!16s%2Fg%2F11pd2sn75y!19sChIJt0OqRDfNKogRyNdf8zmhI7I?authuser=0&hl=en&rclk=1,Indoor golf course,The Bogey Club,17705 Leslie St Unit 5,,4.7,-58,Indoor golf course,·,,·,17705 Leslie St Unit 5,Open,⋅ Closes 12 a.m.,https://lh3.googleusercontent.com/gps-cs-s/AC9h4no2ldHg9CFt2WUXV0QD0LtuMTx3FggVu3xXrW7a1Fdhbu6B-5OSrGso3Qjibz3I2mkrWIZL7wFt3BWBOur7DyEDTHeSij_l-PmUn20t_LeUqTIVzcTfpp_2Ge6gr0CAlrJb17g9=w80-h106-k-no,https://ssl.gstatic.com/local/servicebusiness/default_user.png,"""Great simulators, nice staff, but very expensive.""",,,,,,,,,,,,,,,,,,,,,
https://www.google.ca/maps/place/The+Bunker+-+East/data=!4m7!3m6!1s0x4cce0dea13ee8493:0xb1800f11833256b6!8m2!3d45.3646371!4d-75.5213643!16s%2Fg%2F11wwzcg2pp!19sChIJk4TuE-oNzkwRtlYygxEPgLE?authuser=0&hl=en&rclk=1,Indoor golf course,The Bunker - East,3928 Farmers Way unit 200,,5,-16,Indoor golf course,·,,,,Open,⋅ Closes 11 p.m.,https://lh3.googleusercontent.com/p/AF1QipNc6jiKkD78yRtJOtX4bXwo7NbWkTu9gG7ZIpfb=w91-h92-k-no,https://ssl.gstatic.com/local/servicebusiness/default_user.png,"""Great staff, TrackMan technology and great environment!""",,,,,,,,,,,,,,,,,,,,,
https://www.google.ca/maps/place/The+Bunker+-+Glebe/data=!4m7!3m6!1s0x4cce05fc0777e703:0x30917ccb5304af1c!8m2!3d45.4075721!4d-75.6907206!16s%2Fg%2F11pyp5smds!19sChIJA-d3B_wFzkwRHK8EU8t8kTA?authuser=0&hl=en&rclk=1,Indoor golf course,The Bunker - Glebe,601 Bank St Suite 150,,4.9,-122,Indoor golf course,·,,,,Open,⋅ Closes 1 a.m.,https://lh3.googleusercontent.com/p/AF1QipNvIdnMcuX3G2oQ8At69x9_sB2Lx1QWrQQggUw_=w147-h92-k-no,,Onsite services,,,,,,,,,,,,,,,,,,,,,
https://www.google.ca/maps/place/The+Club+at+Square+Brew/data=!4m7!3m6!1s0x8828c3e1b5c118d7:0xb242b5df9b296571!8m2!3d43.7282432!4d-81.6943638!16s%2Fg%2F11h045vz0f!19sChIJ1xjBteHDKIgRcWUpm9-1QrI?authuser=0&hl=en&rclk=1,Indoor golf course,The Club at Square Brew,430 Parsons Ct,,3.7,-6,·,,430 Parsons Ct,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=5yNPtSUxpqLTfRd8pea87Q&cb_client=search.gws-prod.gps&w=80&h=92&yaw=272.1275&pitch=0&thumbfov=100,"""Worth every penny!!!""",https://ssl.gstatic.com/local/servicebusiness/default_user.png,,,,,,,,,,,,,,,,,,,,,,
https://www.google.ca/maps/place/The+Club+House/data=!4m7!3m6!1s0x882eed372969dde9:0x6f711ff1d7be8b0c!8m2!3d42.992418!4d-81.2143637!16s%2Fg%2F11r33wv314!19sChIJ6d1pKTftLogRDIu-1_EfcW8?authuser=0&hl=en&rclk=1,Indoor golf course,The Club House,100 Kellogg Ln,,4.3,-495,·,,·,100 Kellogg Ln,Open,⋅ Closes 12 a.m.,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqveH5m8ib6YS-Hhp-pfm-3NdyeXu85r4s3wlkks_ToFY7hKFTWIYovHF8y_h_V3z5hrl1Yrb4jnVJh5d45mM54WXHq13E1l8ulcbH6q2BCFIKxUUEaBnqhyEi_jIadklGP9-zf=w122-h92-k-no,Dine-in,,,,,,,,,,,,,,,,,,,,,,,
https://www.google.ca/maps/place/The+Clubhouse+by+Hampton+Inn+%26+Suites/data=!4m7!3m6!1s0x882b617394798119:0xe195a263da513b1!8m2!3d43.3862235!4d-79.7788249!16s%2Fg%2F11tsh47k6b!19sChIJGYF5lHNhK4gRsROlPSZaGQ4?authuser=0&hl=en&rclk=1,Updated,The Clubhouse by Hampton Inn & Suites,1215 Appleby Line,,,ont,can,,,,,0,,,,,,,"""All round great experience!""",,uploads/no_image.jpg,uploads/no_image.jpg,uploads/no_image.jpg,uploads/no_image.jpg,,1,,5,1,Indoor golf course,,,,,,,
https://www.google.ca/maps/place/The+Golf+Barn/data=!4m7!3m6!1s0x882c6ba22c727681:0xf34eb8c9dcb8eba0!8m2!3d43.1480076!4d-80.3949003!16s%2Fg%2F11rr4yl_j0!19sChIJgXZyLKJrLIgRoOu43Mm4TvM?authuser=0&hl=en&rclk=1,Updated,The Golf Barn,194 Bethel Rd,,,ont,can,,,,,0,,,,,,,"""Modern, clean and fairly priced.""",,uploads/no_image.jpg,uploads/no_image.jpg,uploads/no_image.jpg,uploads/no_image.jpg,,1,,5,21,Indoor golf course,,,,,,,
https://www.google.ca/maps/place/The+Golf+Club/data=!4m7!3m6!1s0x882a7b0205b9fd47:0x13c2460fe234d881!8m2!3d44.4981765!4d-80.1961669!16s%2Fg%2F11j7dncy5b!19sChIJR_25BQJ7KogRgdg04g9GwhM?authuser=0&hl=en&rclk=1,Indoor golf course,The Golf Club,100 Pretty River Parkway South Unit 107,,4.8,-57,Indoor golf course,·,,·,100 Pretty River Parkway South Unit 107,Open,⋅ Closes 10 p.m.,https://lh3.googleusercontent.com/p/AF1QipNJn0plIiS2egh05GGNYpiHqH0uWPtLWQ00wrAu=w137-h92-k-no,https://ssl.gstatic.com/local/servicebusiness/default_user.png,"""Great selection of courses, delicious food, cold beers.""",,,,,,,,,,,,,,,,,,,,,
https://www.google.ca/maps/place/The+Golf+House+%26+Sports+Bar/data=!4m7!3m6!1s0x882b91fdc09ea7a7:0x3f62b062c67a96d!8m2!3d43.5416855!4d-80.3078092!16s%2Fg%2F11s7zcl235!19sChIJp6eewP2RK4gRbalnLAYr9gM?authuser=0&hl=en&rclk=1,Updated,The Golf House & Sports Bar,650 Woodlawn Rd W Unit 11 & 12 B,,,ont,can,,,,,0,,,,,,,Onsite services,,uploads/no_image.jpg,uploads/no_image.jpg,uploads/no_image.jpg,uploads/no_image.jpg,,1,,5,264,Indoor golf course,,,,,,,
https://www.google.ca/maps/place/The+Golf+Lounge/data=!4m7!3m6!1s0x89d625997bedea01:0xcb7b264986cc5c1e!8m2!3d44.1655786!4d-77.3851394!16s%2Fg%2F11vlw465tm!19sChIJAerte5kl1okRHlzMhkkme8s?authuser=0&hl=en&rclk=1,Indoor golf course,The Golf Lounge,272 Front St,,4.7,-7,Indoor golf course,·,,,,Open,⋅ Closes 9 p.m.,https://lh3.googleusercontent.com/p/AF1QipPreGFBvoM8d4Io5DT4NfRbWTooYT8dFaN1NoyW=w122-h92-k-no,https://ssl.gstatic.com/local/servicebusiness/default_user.png,"""Spacious simulator bays with comfortable seating for plenty of people.""",,,,,,,,,,,,,,,,,,,,,
https://www.google.ca/maps/place/The+Golf+Lounge+-+Golf+Simulator+Richmond+Hill+-+Indoor+Golf/data=!4m7!3m6!1s0x89d4d4b571ce9113:0x98debd5319ae532f!8m2!3d43.8466491!4d-79.377983!16s%2Fg%2F1260w673h!19sChIJE5HOcbXU1IkRL1OuGVO93pg?authuser=0&hl=en&rclk=1,Updated,The Golf Lounge - Golf Simulator Richmond Hill - Indoor Golf,115 York Blvd Unit 10,,,ont,can,,,,,0,,,,,,,Onsite services,,uploads/no_image.jpg,uploads/no_image.jpg,uploads/no_image.jpg,uploads/no_image.jpg,,1,,4.5,72,Indoor golf course,,,,,,,
